,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
8796,9032,17,2333,2017-05-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:46:00,409.8600000000001,Male,82.0,Structural Analysis Engineer,Financial Services,Yes,55.0,50-60,Mass Customer,3108.0,Victoria,Australia,10.0,236,1
8797,9033,31,2088,2017-12-21,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 09:44:12,57.72999999999999,Male,2.0,Senior Financial Analyst,Financial Services,Yes,52.0,50-60,Mass Customer,4551.0,QLD,Australia,7.0,9,1
8799,9035,56,3245,2017-07-28,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44,75.75,Male,86.0,Graphic Designer,IT,No,62.0,60+,High Net Worth,2145.0,New South Wales,Australia,8.0,155,0
8800,9036,81,818,2017-10-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09,64.50999999999999,Female,17.0,Chemical Engineer,Manufacturing,No,48.0,40-50,Mass Customer,2067.0,New South Wales,Australia,11.0,88,0
8802,9038,1,3165,2017-03-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28,448.67999999999995,Female,56.0,Business Systems Development Analyst,Manufacturing,Yes,46.0,40-50,Affluent Customer,2745.0,New South Wales,Australia,9.0,300,1
8805,9041,6,1153,2017-12-13,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:30:38,91.15,Female,53.0,Desktop Support Technician,Health,Yes,26.0,<30,Mass Customer,4127.0,QLD,Australia,4.0,17,1
8806,9042,15,1957,2017-10-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53,209.84000000000003,Male,1.0,Accountant IV,Property,No,44.0,40-50,Affluent Customer,3108.0,Victoria,Australia,10.0,81,0
8810,9046,93,1720,2017-07-17,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 09:35:56,834.9399999999999,Female,96.0,Staff Accountant II,Financial Services,Yes,35.0,30-40,Mass Customer,3040.0,Victoria,Australia,11.0,166,1
8811,9047,17,2951,2017-03-21,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 09:27:59,1305.25,Male,13.0,Community Outreach Specialist,Financial Services,No,44.0,40-50,High Net Worth,3437.0,Victoria,Australia,8.0,284,0
8812,9048,47,2127,2017-11-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:49:51,189.27999999999997,Female,66.0,Web Designer I,Manufacturing,No,47.0,40-50,Mass Customer,3207.0,Victoria,Australia,12.0,32,0
8814,9050,49,2550,2017-06-09,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 09:55:07,133.38,Male,34.0,Pharmacist,Health,Yes,24.0,<30,Mass Customer,3000.0,Victoria,Australia,6.0,204,1
8816,9052,99,2067,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56,456.44999999999993,Male,81.0,Registered Nurse,Health,No,42.0,40-50,Mass Customer,2153.0,New South Wales,Australia,10.0,93,0
8817,9053,98,662,2017-04-21,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22,143.35999999999999,Female,41.0,Chemical Engineer,Manufacturing,Yes,54.0,50-60,Mass Customer,3084.0,Victoria,Australia,9.0,253,1
8819,9055,18,706,2017-07-30,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 10:11:08,459.46000000000015,Male,44.0,Media Manager IV,Financial Services,Yes,31.0,30-40,High Net Worth,3480.0,Victoria,Australia,1.0,153,1
8820,9056,22,2285,2017-07-11,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05,143.82,Female,71.0,Quality Control Specialist,Health,No,48.0,40-50,High Net Worth,3631.0,Victoria,Australia,6.0,172,0
8821,9058,21,761,2017-07-24,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:44:12,690.49,Male,12.0,Media Manager II,Health,Yes,44.0,40-50,Affluent Customer,2293.0,New South Wales,Australia,9.0,159,1
8822,9059,14,619,2017-02-25,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38,152.54999999999995,Male,39.0,Speech Pathologist,Property,No,44.0,40-50,Mass Customer,2066.0,New South Wales,Australia,9.0,308,0
8823,9060,21,1398,2017-07-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:19:12,690.49,Female,11.0,Project Manager,Manufacturing,No,55.0,50-60,Mass Customer,3048.0,Victoria,Australia,6.0,177,0
8824,9061,94,2796,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Female,52.0,Web Designer II,Manufacturing,No,44.0,40-50,Mass Customer,2343.0,New South Wales,Australia,2.0,362,0
8825,9062,74,1959,2017-05-10,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 09:50:55,827.1599999999999,Male,3.0,Director of Sales,Health,Yes,43.0,40-50,Mass Customer,4152.0,QLD,Australia,9.0,234,1
8830,9067,7,2720,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48,144.26,Female,0.0,Account Coordinator,Retail,No,38.0,30-40,High Net Worth,2038.0,New South Wales,Australia,12.0,148,0
8831,9068,30,2145,2017-06-19,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:28:18,299.27,Female,44.0,Librarian,Entertainment,Yes,62.0,60+,Affluent Customer,2216.0,New South Wales,Australia,8.0,194,1
8834,9071,37,823,2017-10-14,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01,1544.6100000000001,Female,91.0,Internal Auditor,Manufacturing,No,31.0,30-40,Affluent Customer,2156.0,New South Wales,Australia,11.0,77,0
8835,9072,14,2431,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 09:49:38,152.54999999999995,Male,15.0,Senior Cost Accountant,Financial Services,Yes,22.0,<30,Mass Customer,4211.0,QLD,Australia,10.0,218,1
8836,9073,18,979,2017-06-03,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46,459.46000000000015,Female,42.0,Budget/Accounting Analyst I,Manufacturing,No,62.0,60+,High Net Worth,3173.0,Victoria,Australia,9.0,210,0
8837,9074,39,1014,2017-09-22,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 10:45:50,1230.27,Male,60.0,Senior Developer,Property,Yes,61.0,60+,Mass Customer,2527.0,New South Wales,Australia,8.0,99,1
8838,9075,1,172,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:27:25,448.67999999999995,Male,54.0,Editor,Manufacturing,Yes,33.0,30-40,Affluent Customer,3749.0,Victoria,Australia,4.0,11,1
8841,9078,91,329,2017-05-19,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 10:36:33,128.45999999999992,Male,25.0,Account Representative IV,Entertainment,Yes,37.0,30-40,High Net Worth,3338.0,Victoria,Australia,4.0,225,1
8842,9079,79,2351,2017-01-22,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 11:32:13,737.5699999999999,Female,35.0,Assistant Professor,Retail,Yes,29.0,<30,Affluent Customer,3181.0,Victoria,Australia,10.0,342,1
8843,9080,50,2909,2017-01-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17,431.33000000000004,Female,31.0,Associate Professor,Entertainment,No,42.0,40-50,High Net Worth,3198.0,Victoria,Australia,9.0,349,0
8844,9081,32,328,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17,431.33000000000004,Female,87.0,Senior Developer,Manufacturing,No,30.0,<30,Mass Customer,3437.0,Victoria,Australia,8.0,66,0
8846,9083,72,1346,2017-12-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50,90.09999999999997,Male,9.0,Administrative Assistant IV,Telecommunications,No,51.0,50-60,Mass Customer,3620.0,Victoria,Australia,4.0,15,0
8847,9084,37,2686,2017-12-01,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01,1544.6100000000001,Male,63.0,Automation Specialist II,Financial Services,No,25.0,<30,Affluent Customer,3174.0,Victoria,Australia,8.0,29,0
8848,9085,41,1455,2017-11-28,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40,104.24000000000001,Female,2.0,Software Engineer I,Property,No,29.0,<30,Affluent Customer,2560.0,New South Wales,Australia,7.0,32,0
8850,9087,78,878,2017-06-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:31:13,1055.82,Male,31.0,Environmental Specialist,Manufacturing,Yes,39.0,30-40,Mass Customer,4800.0,QLD,Australia,5.0,189,1
8851,9088,90,601,2017-11-02,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 10:06:01,437.46,Male,56.0,Senior Quality Engineer,Retail,Yes,29.0,<30,High Net Worth,2539.0,New South Wales,Australia,11.0,58,1
8852,9089,48,2301,2017-07-13,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 09:51:10,812.44,Male,66.0,Senior Cost Accountant,Financial Services,Yes,55.0,50-60,Mass Customer,4101.0,QLD,Australia,10.0,170,1
8854,9091,35,2720,2017-07-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28,448.67999999999995,Female,0.0,Account Coordinator,Retail,No,38.0,30-40,High Net Worth,2038.0,New South Wales,Australia,12.0,179,0
8856,9093,57,91,2017-12-15,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 11:42:52,1630.25,Male,69.0,Senior Financial Analyst,Financial Services,Yes,66.0,60+,Affluent Customer,2166.0,New South Wales,Australia,9.0,15,1
8857,9094,61,498,2017-11-09,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 10:36:46,64.50999999999999,Female,58.0,VP Sales,Manufacturing,Yes,43.0,40-50,High Net Worth,2447.0,New South Wales,Australia,3.0,51,1
8860,9097,17,2172,2017-02-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:51:50,409.8600000000001,Male,6.0,Information Systems Manager,Health,Yes,42.0,40-50,Affluent Customer,2016.0,New South Wales,Australia,10.0,325,1
8864,9101,30,744,2017-04-24,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:06:01,299.27,Male,54.0,Graphic Designer,Manufacturing,Yes,44.0,40-50,Affluent Customer,3111.0,Victoria,Australia,11.0,250,1
8866,9103,19,739,2017-10-12,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40,4.8,Male,36.0,Senior Editor,Manufacturing,No,57.0,50-60,Mass Customer,3191.0,Victoria,Australia,11.0,79,0
8867,9104,70,3195,2017-11-11,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45,198.29000000000002,Female,4.0,Tax Accountant,Manufacturing,No,40.0,30-40,Mass Customer,2077.0,New South Wales,Australia,8.0,49,0
8868,9105,42,2549,2017-11-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:49:51,199.0999999999999,Male,12.0,Pharmacist,Health,Yes,23.0,<30,Mass Customer,2323.0,New South Wales,Australia,9.0,57,1
8869,9106,49,153,2017-05-02,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 10:27:48,133.38,Female,73.0,Assistant Media Planner,Entertainment,Yes,44.0,40-50,Mass Customer,2747.0,New South Wales,Australia,8.0,242,1
8870,9107,81,1221,2017-11-16,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 09:27:51,502.47,Male,75.0,VP Product Management,Health,Yes,26.0,<30,High Net Worth,2020.0,New South Wales,Australia,9.0,44,1
8871,9108,14,2418,2017-11-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 09:49:38,152.54999999999995,Female,82.0,Software Engineer III,Property,Yes,51.0,50-60,Mass Customer,3024.0,Victoria,Australia,5.0,53,1
8872,9109,43,1585,2017-07-08,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18,502.47,Male,87.0,Pharmacist,Health,Yes,60.0,50-60,Mass Customer,2099.0,New South Wales,Australia,10.0,175,1
8873,9110,13,1286,2017-10-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Female,83.0,Senior Quality Engineer,Manufacturing,Yes,46.0,40-50,High Net Worth,4306.0,QLD,Australia,8.0,61,1
8874,9111,11,2576,2017-09-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58,509.97,Female,15.0,Associate Professor,Manufacturing,No,62.0,60+,Mass Customer,2548.0,New South Wales,Australia,7.0,95,0
8876,9113,35,3364,2017-02-07,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27,903.11,Male,77.0,Engineer IV,Manufacturing,Yes,28.0,<30,Mass Customer,2300.0,New South Wales,Australia,6.0,326,1
8877,9114,63,1710,2017-10-11,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35,1230.3000000000002,Female,49.0,Health Coach IV,Health,No,67.0,60+,High Net Worth,2094.0,New South Wales,Australia,12.0,80,0
8879,9116,13,123,2017-02-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Female,85.0,Analyst Programmer,Financial Services,No,33.0,30-40,High Net Worth,2516.0,New South Wales,Australia,8.0,324,0
8880,9117,50,3307,2017-05-31,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17,431.33000000000004,Female,96.0,Analyst Programmer,Health,No,43.0,40-50,High Net Worth,4740.0,QLD,Australia,2.0,213,0
8881,9118,43,266,2017-11-24,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18,502.47,Female,69.0,Account Executive,Retail,No,32.0,30-40,Affluent Customer,2010.0,New South Wales,Australia,10.0,36,0
8882,9119,38,668,2017-09-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Female,61.0,Junior Executive,Health,No,55.0,50-60,Mass Customer,2066.0,New South Wales,Australia,9.0,99,0
8883,9120,80,2627,2017-11-06,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 10:36:46,139.2299999999999,Female,7.0,Budget/Accounting Analyst II,Retail,Yes,50.0,40-50,Mass Customer,2753.0,New South Wales,Australia,7.0,54,1
8884,9121,13,2695,2017-12-17,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:04:40,574.6200000000001,Female,88.0,Statistician II,Manufacturing,Yes,45.0,40-50,Mass Customer,2068.0,New South Wales,Australia,12.0,13,1
8887,9124,62,830,2017-07-23,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03,179.44,Male,58.0,VP Quality Control,Manufacturing,No,40.0,30-40,Affluent Customer,2228.0,New South Wales,Australia,8.0,160,0
8888,9125,15,235,2017-12-28,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53,209.84000000000003,Female,30.0,Social Worker,Health,No,45.0,40-50,Mass Customer,2018.0,New South Wales,Australia,8.0,2,0
8889,9126,32,1076,2017-07-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17,431.33000000000004,Male,33.0,Pharmacist,Health,No,21.0,<30,Affluent Customer,2515.0,New South Wales,Australia,9.0,168,0
8890,9127,0,1826,2017-08-12,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:30:44,15.080000000000005,Male,33.0,Chemical Engineer,Manufacturing,Yes,60.0,50-60,High Net Worth,2119.0,New South Wales,Australia,11.0,140,1
8891,9128,63,1451,2017-10-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 09:43:16,1383.6100000000001,Female,32.0,Junior Executive,Argiculture,Yes,44.0,40-50,Mass Customer,2567.0,New South Wales,Australia,9.0,83,1
8892,9129,89,3486,2017-04-27,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 09:27:59,1305.25,Male,67.0,Business Systems Development Analyst,Manufacturing,No,65.0,60+,Mass Customer,2548.0,New South Wales,Australia,8.0,247,0
8893,9130,35,865,2017-06-10,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27,903.11,Female,73.0,Desktop Support Technician,Telecommunications,No,56.0,50-60,Mass Customer,4356.0,QLD,Australia,5.0,203,0
8894,9131,27,2830,2017-05-30,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27,903.11,Male,39.0,Computer Systems Analyst II,Manufacturing,No,63.0,60+,High Net Worth,3149.0,Victoria,Australia,10.0,214,0
8896,9133,94,1630,2017-10-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Female,63.0,Professor,Manufacturing,No,37.0,30-40,Mass Customer,2681.0,New South Wales,Australia,1.0,72,0
8898,9135,61,1973,2017-08-06,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 10:33:22,64.50999999999999,Female,52.0,Media Manager IV,Financial Services,No,41.0,40-50,High Net Worth,2153.0,New South Wales,Australia,10.0,146,0
8899,9136,41,598,2017-04-06,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53,209.84000000000003,Male,25.0,Financial Advisor,Financial Services,No,54.0,50-60,High Net Worth,2075.0,New South Wales,Australia,12.0,268,0
8900,9137,25,1377,2017-04-16,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 10:22:17,709.34,Male,86.0,Mechanical Systems Engineer,Retail,Yes,32.0,30-40,Mass Customer,3170.0,Victoria,Australia,10.0,258,1
8902,9139,55,2847,2017-10-13,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23,1295.43,Female,50.0,Occupational Therapist,Health,No,45.0,40-50,Mass Customer,2770.0,New South Wales,Australia,9.0,78,0
8903,9140,69,1212,2017-10-20,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Female,28.0,Legal Assistant,Property,No,53.0,50-60,Affluent Customer,2620.0,New South Wales,Australia,9.0,71,0
8906,9143,46,88,2017-08-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01,1544.6100000000001,Female,41.0,Help Desk Operator,Property,Yes,55.0,50-60,High Net Worth,2069.0,New South Wales,Australia,12.0,146,1
8907,9144,77,1524,2017-05-18,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:32:13,445.2099999999999,Female,7.0,Administrative Officer,Financial Services,Yes,46.0,40-50,Mass Customer,2760.0,New South Wales,Australia,8.0,226,1
8909,9146,4,2207,2017-09-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:37:38,451.6500000000001,Female,93.0,Web Designer IV,Manufacturing,Yes,42.0,40-50,Mass Customer,4121.0,QLD,Australia,8.0,100,1
8913,9150,93,234,2017-08-03,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50,583.2700000000001,Female,71.0,Chief Design Engineer,Retail,No,52.0,50-60,High Net Worth,2036.0,New South Wales,Australia,10.0,149,0
8915,9152,3,254,2017-08-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:12:16,1702.5499999999997,Female,98.0,Information Systems Manager,Retail,No,60.0,50-60,Mass Customer,3580.0,Victoria,Australia,1.0,125,0
8916,9153,66,3143,2017-09-05,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Female,0.0,Chief Design Engineer,Manufacturing,No,25.0,<30,Mass Customer,3000.0,Victoria,Australia,8.0,116,0
8918,9155,91,3120,2017-10-30,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:33:22,25.08999999999999,Female,89.0,Clinical Specialist,Health,Yes,42.0,40-50,Mass Customer,2196.0,New South Wales,Australia,5.0,61,1
8919,9156,0,2349,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25,17.869999999999997,Female,23.0,Executive Secretary,Telecommunications,No,42.0,40-50,High Net Worth,2360.0,New South Wales,Australia,1.0,347,0
8921,9158,88,86,2017-12-30,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:29:25,182.81000000000017,Male,75.0,Occupational Therapist,Health,Yes,32.0,30-40,High Net Worth,2075.0,New South Wales,Australia,11.0,0,1
8922,9159,35,717,2017-08-18,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 11:12:16,903.11,Male,65.0,VP Product Management,Manufacturing,Yes,45.0,40-50,Mass Customer,2567.0,New South Wales,Australia,9.0,134,1
8923,9160,3,1837,2017-11-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07,1702.5499999999997,Male,9.0,Account Coordinator,Manufacturing,Yes,48.0,40-50,Mass Customer,2759.0,New South Wales,Australia,8.0,50,1
8924,9161,46,1588,2017-11-26,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 11:17:52,1544.6100000000001,Male,24.0,Administrative Officer,IT,Yes,38.0,30-40,High Net Worth,2126.0,New South Wales,Australia,11.0,34,1
8925,9162,27,408,2017-07-08,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34,110.80999999999995,Male,79.0,Senior Financial Analyst,Financial Services,No,30.0,<30,Affluent Customer,3133.0,Victoria,Australia,10.0,175,0
8926,9163,2,1061,2017-12-02,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25,17.869999999999997,Male,34.0,Speech Pathologist,Financial Services,No,33.0,30-40,Mass Customer,2137.0,New South Wales,Australia,12.0,28,0
8927,9164,5,377,2017-12-24,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Male,65.0,Staff Scientist,Argiculture,No,22.0,<30,Mass Customer,2265.0,New South Wales,Australia,5.0,6,0
